0.38|1.00000000077559e+00, 1.99999999852364e+00, 3.00000000408794e+00, 3.99999999640279e+00, 5.00000000244177e+00, 5.99999999848341e+00, 7.00000000386555e+00, 7.99999999699133e+00, 9.00000000114622e+00, 9.99999999764509e+00, 1.10000000035513e+01, 1.19999999958983e+01|-7.75585817791580e-10, 1.47635992320261e-09, -4.08794065265283e-09, 3.59721319398432e-09, -2.44177122965539e-09, 1.51659218516897e-09, -3.86554699360886e-09, 3.00866531688371e-09, -1.14622444868928e-09, 2.35491270927923e-09, -3.55131746232473e-09, 4.10169676001715e-09|106
0.39|1.00000000077992e+00, 1.99999999851538e+00, 3.00000000411081e+00, 3.99999999638266e+00, 5.00000000245543e+00, 5.99999999847492e+00, 7.00000000388717e+00, 7.99999999697451e+00, 9.00000000115264e+00, 9.99999999763192e+00, 1.10000000035712e+01, 1.19999999958754e+01|-7.79924125282605e-10, 1.48461820614898e-09, -4.11080636197880e-09, 3.61733576426104e-09, -2.45543052557196e-09, 1.52507695361237e-09, -3.88717058541488e-09, 3.02549452158019e-09, -1.15263532052268e-09, 2.36808439524339e-09, -3.57118246085975e-09, 4.12464018495484e-09|103
0.40|1.00000000080619e+00, 1.99999999846539e+00, 3.00000000424924e+00, 3.99999999626085e+00, 5.00000000253812e+00, 5.99999999842357e+00, 7.00000000401808e+00, 7.99999999687262e+00, 9.00000000119145e+00, 9.99999999755217e+00, 1.10000000036914e+01, 1.19999999957365e+01|-8.06188227286952e-10, 1.53461354734930e-09, -4.24924362363299e-09, 3.73915476359343e-09, -2.53812171280288e-09, 1.57643498255311e-09, -4.01807564998080e-09, 3.12738190899609e-09, -1.19145227017725e-09, 2.44783215919142e-09, -3.69144537160082e-09, 4.26354418436858e-09|100
0.41|1.00000000085678e+00, 1.99999999836908e+00, 3.00000000451592e+00, 3.99999999602618e+00, 5.00000000269741e+00, 5.99999999832463e+00, 7.00000000427024e+00, 7.99999999667635e+00, 9.00000000126622e+00, 9.99999999739855e+00, 1.10000000039231e+01, 1.19999999954689e+01|-8.56783533009775e-10, 1.63092406246790e-09, -4.51591741779112e-09, 3.97381727523793e-09, -2.69740940694874e-09, 1.67536917672351e-09, -4.27024282600996e-09, 3.32364979982458e-09, -1.26622445861813e-09, 2.60145327501959e-09, -3.92311427788172e-09, 4.53111681508744e-09|97
0.42|1.00000000077116e+00, 1.99999999853207e+00, 3.00000000406461e+00, 3.99999999642332e+00, 5.00000000242784e+00, 5.99999999849206e+00, 7.00000000384349e+00, 7.99999999700851e+00, 9.00000000113968e+00, 9.99999999765853e+00, 1.10000000035310e+01, 1.19999999959217e+01|-7.71158026324770e-10, 1.46793244226728e-09, -4.06460820556731e-09, 3.57668383799137e-09, -2.42783837478555e-09, 1.50793511011216e-09, -3.84348641802035e-09, 2.99149238713881e-09, -1.13968212644977e-09, 2.34147279343233e-09, -3.53104745443034e-09, 4.07828970594437e-09|95
0.43|1.00000000086243e+00, 1.99999999835832e+00, 3.00000000454570e+00, 3.99999999599998e+00, 5.00000000271520e+00, 5.99999999831358e+00, 7.00000000429840e+00, 7.99999999665443e+00, 9.00000000127458e+00, 9.99999999738139e+00, 1.10000000039490e+01, 1.19999999954390e+01|-8.62432569803673e-10, 1.64167723859521e-09, -4.54569537566840e-09, 4.00002075906514e-09, -2.71519606798165e-09, 1.68641633990774e-09, -4.29840163462814e-09, 3.34556826686594e-09, -1.27457511212015e-09, 2.61860755301768e-09, -3.94898336253391e-09, 4.56099513712616e-09|92
0.44|1.00000000080884e+00, 1.99999999846034e+00, 3.00000000426322e+00, 3.99999999624855e+00, 5.00000000254647e+00, 5.99999999841838e+00, 7.00000000403129e+00, 7.99999999686233e+00, 9.00000000119537e+00, 9.99999999754412e+00, 1.10000000037036e+01, 1.19999999957224e+01|-8.08838329646733e-10, 1.53966017713003e-09, -4.26321822288855e-09, 3.75145337017102e-09, -2.54647058994806e-09, 1.58161839181048e-09, -4.03129352122278e-09, 3.13766701509621e-09, -1.19536913700813e-09, 2.45588260838758e-09, -3.70358677059812e-09, 4.27756852161565e-09|90
0.45|1.00000000077253e+00, 1.99999999852946e+00, 3.00000000407182e+00, 3.99999999641696e+00, 5.00000000243215e+00, 5.99999999848939e+00, 7.00000000385031e+00, 7.99999999700319e+00, 9.00000000114171e+00, 9.99999999765437e+00, 1.10000000035373e+01, 1.19999999959145e+01|-7.72526043135713e-10, 1.47053724752766e-09, -4.07182376704895e-09, 3.58303609004906e-09, -2.43214870465636e-09, 1.51061207986913e-09, -3.85031118099732e-09, 2.99680547044545e-09, -1.14170539688985e-09, 2.34562769207969e-09, -3.53731444135974e-09, 4.08553013642177e-09|88
0.46|1.00000000075151e+00, 1.99999999856946e+00, 3.00000000396108e+00, 3.99999999651442e+00, 5.00000000236600e+00, 5.99999999853047e+00, 7.00000000374559e+00, 7.99999999708470e+00, 9.00000000111065e+00, 9.99999999771817e+00, 1.10000000034411e+01, 1.19999999960256e+01|-7.51513518082447e-10, 1.43054101897633e-09, -3.96107813216418e-09, 3.48558470975036e-09, -2.36599984049235e-09, 1.46952672253065e-09, -3.74558961624416e-09, 2.91529822504799e-09, -1.11065467933713e-09, 2.28183338890631e-09, -3.44110873129466e-09, 3.97441191068992e-09|86
0.47|1.00000000074472e+00, 1.99999999858239e+00, 3.00000000392528e+00, 3.99999999654592e+00, 5.00000000234462e+00, 5.99999999854375e+00, 7.00000000371174e+00, 7.99999999711105e+00, 9.00000000110062e+00, 9.99999999773879e+00, 1.10000000034100e+01, 1.19999999960615e+01|-7.44722283840815e-10, 1.41761291594378e-09, -3.92528098913658e-09, 3.45408412982806e-09, -2.34461872139491e-09, 1.45624579062087e-09, -3.71174113666939e-09, 2.88895218858443e-09, -1.10061648683768e-09, 2.26120988600087e-09, -3.41001005210728e-09, 3.93849752811093e-09|84
