1.07 (1,2,3,4,5,6,7,8,9,10,11,12) (6.44875e-08,6.94081e-08,7.1575e-08,7.27531e-08,7.27283e-08,7.11282e-08,7.05112e-08,7.06835e-08,7.16454e-08,7.25562e-08,7.26643e-08,7.22889e-08) 3548

1.08 (1,2,3,4,5,6,7,8,9,10,11,12) (6.41718e-08,6.90682e-08,7.12246e-08,7.23968e-08,7.23722e-08,7.07799e-08,7.01659e-08,7.03374e-08,7.12946e-08,7.2201e-08,7.23085e-08,7.1935e-08) 3516

1.09 (1,2,3,4,5,6,7,8,9,10,11,12) (6.43955e-08,6.9309e-08,7.14729e-08,7.26493e-08,7.26246e-08,7.10267e-08,7.04106e-08,7.05827e-08,7.15432e-08,7.24527e-08,7.25607e-08,7.21858e-08) 3483

1.1 (1,2,3,4,5,6,7,8,9,10,11,12) (6.44823e-08,6.94025e-08,7.15693e-08,7.27472e-08,7.27225e-08,7.11225e-08,7.05055e-08,7.06778e-08,7.16396e-08,7.25504e-08,7.26585e-08,7.22831e-08) 3451

1.11 (1,2,3,4,5,6,7,8,9,10,11,12) (6.44223e-08,6.93378e-08,7.15026e-08,7.26794e-08,7.26547e-08,7.10562e-08,7.04398e-08,7.06119e-08,7.15729e-08,7.24828e-08,7.25908e-08,7.22157e-08) 3420

1.12 (1,2,3,4,5,6,7,8,9,10,11,12) (6.42064e-08,6.91054e-08,7.1263e-08,7.24359e-08,7.24112e-08,7.08181e-08,7.02037e-08,7.03753e-08,7.1333e-08,7.22399e-08,7.23475e-08,7.19737e-08) 3390

1.13 (1,2,3,4,5,6,7,8,9,10,11,12) (6.41776e-08,6.90745e-08,7.12311e-08,7.24035e-08,7.23788e-08,7.07864e-08,7.01723e-08,7.03438e-08,7.13011e-08,7.22076e-08,7.23151e-08,7.19415e-08) 3360

1.14 (1,2,3,4,5,6,7,8,9,10,11,12) (6.43359e-08,6.92448e-08,7.14067e-08,7.2582e-08,7.25573e-08,7.09609e-08,7.03453e-08,7.05173e-08,7.14769e-08,7.23856e-08,7.24934e-08,7.21189e-08) 3330

1.15 (1,2,3,4,5,6,7,8,9,10,11,12) (6.43227e-08,6.92307e-08,7.13921e-08,7.25671e-08,7.25424e-08,7.09464e-08,7.03309e-08,7.05028e-08,7.14623e-08,7.23708e-08,7.24786e-08,7.21041e-08) 3301

1.16 (1,2,3,4,5,6,7,8,9,10,11,12) (6.44907e-08,6.94115e-08,7.15786e-08,7.27566e-08,7.27319e-08,7.11317e-08,7.05146e-08,7.0687e-08,7.16489e-08,7.25598e-08,7.26679e-08,7.22925e-08) 3272

1.17 (1,2,3,4,5,6,7,8,9,10,11,12) (6.44744e-08,6.93939e-08,7.15604e-08,7.27382e-08,7.27135e-08,7.11137e-08,7.04968e-08,7.06691e-08,7.16308e-08,7.25414e-08,7.26495e-08,7.22741e-08) 3244

1.18 (1,2,3,4,5,6,7,8,9,10,11,12) (6.42645e-08,6.9168e-08,7.13275e-08,7.25014e-08,7.24768e-08,7.08822e-08,7.02673e-08,7.0439e-08,7.13976e-08,7.23053e-08,7.2413e-08,7.20389e-08) 3217

1.19 (1,2,3,4,5,6,7,8,9,10,11,12) (6.42233e-08,6.91236e-08,7.12817e-08,7.24549e-08,7.24303e-08,7.08367e-08,7.02222e-08,7.03938e-08,7.13518e-08,7.22589e-08,7.23666e-08,7.19927e-08) 3190

1.2 (1,2,3,4,5,6,7,8,9,10,11,12) (6.43504e-08,6.92605e-08,7.14229e-08,7.25984e-08,7.25737e-08,7.0977e-08,7.03613e-08,7.05332e-08,7.14931e-08,7.2402e-08,7.25098e-08,7.21352e-08) 3163

1.21 (1,2,3,4,5,6,7,8,9,10,11,12) (6.42686e-08,6.91724e-08,7.13321e-08,7.25061e-08,7.24815e-08,7.08867e-08,7.02718e-08,7.04435e-08,7.14022e-08,7.23099e-08,7.24177e-08,7.20435e-08) 3137

1.22 (1,2,3,4,5,6,7,8,9,10,11,12) (6.4349e-08,6.9259e-08,7.14213e-08,7.25968e-08,7.25721e-08,7.09754e-08,7.03597e-08,7.05317e-08,7.14915e-08,7.24004e-08,7.25083e-08,7.21337e-08) 3111

1.23 (1,2,3,4,5,6,7,8,9,10,11,12) (6.4208e-08,6.91072e-08,7.12648e-08,7.24377e-08,7.24131e-08,7.08199e-08,7.02055e-08,7.03771e-08,7.13349e-08,7.22417e-08,7.23494e-08,7.19756e-08) 3086

1.24 (1,2,3,4,5,6,7,8,9,10,11,12) (6.42229e-08,6.91232e-08,7.12813e-08,7.24545e-08,7.24299e-08,7.08363e-08,7.02218e-08,7.03934e-08,7.13514e-08,7.22585e-08,7.23661e-08,7.19922e-08) 3061

1.25 (1,2,3,4,5,6,7,8,9,10,11,12) (6.43938e-08,6.93071e-08,7.1471e-08,7.26473e-08,7.26226e-08,7.10248e-08,7.04086e-08,7.05807e-08,7.15412e-08,7.24507e-08,7.25587e-08,7.21838e-08) 3036

1.26 (1,2,3,4,5,6,7,8,9,10,11,12) (6.43275e-08,6.92359e-08,7.13972e-08,7.25728e-08,7.25477e-08,7.09518e-08,7.0336e-08,7.05083e-08,7.14675e-08,7.23763e-08,7.24838e-08,7.21098e-08) 3012

